6.969192637388408184e+06,9.276000828234085930e+04,1.288043626384221861e+05,-1.721223341678938823e+02,4.416379707278003480e+03,6.132480838442303138e+03,6.098007783840476703e-01,6.828415186123949487e-01,-3.340531143976456230e-01,2.242297609235566203e-01,6.489190619167779783e-02,-5.088261501420261734e-02,2.999999999999999889e-02
6.969016417645963840e+06,9.717633258711693634e+04,1.349367665462552686e+05,-1.803171161850185342e+02,4.416268036768226011e+03,6.132325775402705403e+03,5.752743302290291849e-01,7.025764114028414387e-01,-3.524579439147487170e-01,2.263166511038359474e-01,6.386134378625479835e-02,-5.217019043170918052e-02,2.999999999999999889e-02
6.968832003226714209e+06,1.015925426248873264e+05,1.410690117856156721e+05,-1.885116861721519967e+02,4.416151173289013968e+03,6.132163501528066263e+03,5.397820973130035282e-01,7.208035558732275305e-01,-3.706697208028016943e-01,2.273356041424790808e-01,6.280523769485955865e-02,-5.343689846869082577e-02,2.999999999999999889e-02
6.968639394347507507e+06,1.060086332027507888e+05,1.472010911457630864e+05,-1.967060344935223668e+02,4.416029116977783815e+03,6.131994017009197705e+03,5.034033098811266926e-01,7.374977971271657884e-01,-3.886284464184567855e-01,2.272664403997959603e-01,6.172401034584631269e-02,-5.468223245882334466e-02,2.999999999999999889e-02
6.968438591234827414e+06,1.104245991279465670e+05,1.533329974161521823e+05,-2.049001515136183968e+02,4.415901867978058362e+03,6.131817322045392757e+03,4.662190085798847416e-01,7.526376715447804511e-01,-4.062740670839826151e-01,2.260923510075910359e-01,6.061809421573735590e-02,-5.590569428511626277e-02,2.999999999999999889e-02
6.968229594124792144e+06,1.148404352078604570e+05,1.594647233864412410e+05,-2.130940275972008351e+02,4.415769426439466770e+03,6.131633416844422754e+03,4.283118447465608103e-01,7.662054410407153071e-01,-4.235466458351047625e-01,2.237999593928454434e-01,5.948793165623822432e-02,-5.710679457915299184e-02,2.999999999999999889e-02
6.968012403263156302e+06,1.192561362500309478e+05,1.655962618465004780e+05,-2.212876531093136805e+02,4.415631792517742724e+03,6.131442301622536434e+03,3.897658769471730733e-01,7.781871178296888569e-01,-4.403865345694616407e-01,2.203793731926286803e-01,5.833397471730290135e-02,-5.828505291683168388e-02,2.999999999999999889e-02
6.967787018905309029e+06,1.236716970621553337e+05,1.717276055864206573e+05,-2.294810184152956367e+02,4.415488966374726260e+03,6.131243976604460840e+03,3.506663642871988285e-01,7.885724796560441563e-01,-4.567345461256721584e-01,2.158242264060973581e-01,5.715668496631986367e-02,-5.943999801052844006e-02,2.999999999999999889e-02
6.967553441316273063e+06,1.280871124520957819e+05,1.778587473965215031e+05,-2.376741138807913387e+02,4.415340948178362851e+03,6.131038442023400421e+03,3.110995570274632804e-01,7.973550754686418163e-01,-4.725321258225019805e-01,2.101317116558681364e-01,5.595653330349127652e-02,-6.057116789760609576e-02,2.999999999999999889e-02
6.967311670770705678e+06,1.325023772278854449e+05,1.839896800673601392e+05,-2.458669298717627498e+02,4.415187738102703406e+03,6.130825698121038840e+03,2.711524850442347256e-01,8.045322215473700300e-01,-4.877215219883693775e-01,2.033026024578379054e-01,5.473399977347920969e-02,-6.167811012519311409e-02,2.999999999999999889e-02
6.967061707552898675e+06,1.369174861977346300e+05,1.901203963897396461e+05,-2.540594567545004168e+02,4.415029336327903366e+03,6.130605745147534435e+03,2.309127446778208581e-01,8.101049881124382512e-01,-5.022459550134457107e-01,1.953412654255920478e-01,5.348957337339414753e-02,-6.276038193115869579e-02,2.999999999999999889e-02
6.966803551956777461e+06,1.413324341700367804e+05,1.962508891547174717e+05,-2.622516848956348667e+02,4.414865743040222696e+03,6.130378583361524761e+03,1.904682845177815276e-01,8.140781764724059899e-01,-5.160497844598782580e-01,1.862556623628210672e-01,5.222375185720268959e-02,-6.381755042121173283e-02,2.999999999999999889e-02
6.966537204285899177e+06,1.457472159533747181e+05,2.023811511536139878e+05,-2.704436046621479477e+02,4.414696958432025895e+03,6.130144213030123865e+03,1.499071906752605932e-01,8.164602867915147222e-01,-5.290786737701829168e-01,1.760573422245824415e-01,5.093704153663258793e-02,-6.484919274205273865e-02,2.999999999999999889e-02
6.966262664853455499e+06,1.501618263565266388e+05,2.085111751780208724e+05,-2.786352064213840549e+02,4.414522982701782894e+03,6.129902634428920464e+03,1.093174720938796113e-01,8.172634765812776259e-01,-5.412797521196121009e-01,1.647614229557261556e-01,4.962995707865480721e-02,-6.585489625050955365e-02,2.999999999999999889e-02
6.965979933982269838e+06,1.545762601884722826e+05,2.146409540198096656e+05,-2.868264805410615281e+02,4.414343816054067247e+03,6.129653847841980678e+03,6.878684645013349863e-02,8.165035100453651440e-01,-5.526017729652845656e-01,1.523865632422741201e-01,4.830302129962359831e-02,-6.683425867858908132e-02,2.999999999999999889e-02
6.965689012004797347e+06,1.589905122583990160e+05,2.207704804711401812e+05,-2.950174173892839917e+02,4.414159458699555216e+03,6.129397853561845295e+03,2.840252719228014699e-02,8.141996984305496232e-01,-5.629952688530480698e-01,1.389549242389334638e-01,4.695676495615693641e-02,-6.778688829437916341e-02,2.999999999999999889e-02
6.965389899263125844e+06,1.634045773757078859e+05,2.268997473244690336e+05,-3.032080073345516098e+02,4.413969910855028502e+03,6.129134651889531597e+03,-1.174898773666957497e-02,8.103748315597745222e-01,-5.724127020524157894e-01,1.244921213631569878e-01,4.559172653284094406e-02,-6.871240405873607626e-02,2.999999999999999889e-02
6.965082596108973026e+06,1.678184503500198480e+05,2.330287473725581076e+05,-3.113982407457725685e+02,4.413775172743370604e+03,6.128864243134531534e+03,-5.158212495107009771e-02,8.050551007462273256e-01,-5.808086106004449745e-01,1.090271662731685381e-01,4.420845202684324515e-02,-6.961043577769512880e-02,2.999999999999999889e-02
6.964767102903689258e+06,1.722321259911817324e+05,2.391574734084829688e+05,-3.195881079922741606e+02,4.413575244593569550e+03,6.128586627614810823e+03,-9.101244191530658001e-02,7.982700133095674833e-01,-5.881397493470863491e-01,9.259239917407474652e-02,4.280749472952135454e-02,-7.048062425054332780e-02,2.999999999999999889e-02
6.964443420018253848e+06,1.766455991092724435e+05,2.452859182256414206e+05,-3.277775994438143812e+02,4.413370126640715171e+03,6.128301805656809847e+03,-1.299568299500760138e-01,7.900522989371275839e-01,-5.943652256072956552e-01,7.522341162251454383e-02,4.138941500511354732e-02,-7.132262141349483830e-02,2.999999999999999889e-02
6.964111547833276913e+06,1.810588645146090421e+05,2.514140746177619149e+05,-3.359667054705929559e+02,4.413159819126000002e+03,6.128009777595443666e+03,-1.683337134343604879e-01,7.804378081539123935e-01,-5.994466290390267904e-01,5.695896002618564685e-02,3.995478006660060921e-02,-7.213609047891188231e-02,2.999999999999999889e-02
6.963771486738997512e+06,1.854719170177527703e+05,2.575419353789120796e+05,-3.441554164432629364e+02,4.412944322296718383e+03,6.127710543774100188e+03,-2.060632446955308061e-01,7.694654031855112652e-01,-6.033481553810879916e-01,3.784087005996118747e-02,3.850416374882822262e-02,-7.292070607001528704e-02,2.999999999999999889e-02
6.963423237135284580e+06,1.898847514295152505e+05,2.636694933035071590e+05,-3.523437227329418988e+02,4.412723636406267360e+03,6.127404104544639267e+03,-2.430674940917075255e-01,7.571768415175632594e-01,-6.060367237006986096e-01,1.791393224510376067e-02,3.703814627898066592e-02,-7.367615435103089250e-02,2.999999999999999889e-02
6.963066799431635067e+06,1.942973625609645678e+05,2.697967411863185116e+05,-3.605316147112232557e+02,4.412497761714145781e+03,6.127090460267395429e+03,-2.792706348034896813e-01,7.436166524741141259e-01,-6.074820868173870236e-01,-2.774211037769699212e-03,3.555731404449769678e-02,-7.440213315271962391e-02,2.999999999999999889e-02
6.962702174047174864e+06,1.987097452234313532e+05,2.759236718224820215e+05,-3.687190827501875674e+02,4.412266698485953384e+03,6.126769611311174231e+03,-3.145991218664054845e-01,7.288320071550403734e-01,-6.076569345875847405e-01,-2.417318680788409571e-02,3.406225935852737197e-02,-7.509835209324119965e-02,2.999999999999999889e-02
6.962329361410656944e+06,2.031218942285148660e+05,2.820502780075066839e+05,-3.769061172224139113e+02,4.412030446993391706e+03,6.126441558053253175e+03,-3.489818649909062764e-01,7.128725820896313348e-01,-6.065369897528444243e-01,-4.623002069891612997e-02,3.255358022300869347e-02,-7.576453269430297177e-02,2.999999999999999889e-02
6.961948361960461363e+06,2.075338043880891055e+05,2.881765525372829870e+05,-3.850927085009911934e+02,4.411789007514261357e+03,6.126106300879380797e+03,-3.823503947333714570e-01,6.957904169793796001e-01,-6.041010960739940927e-01,-6.888927379044688937e-02,3.103188008947882492e-02,-7.640040849254753352e-02,2.999999999999999889e-02
6.961559176144595258e+06,2.119454705143089814e+05,2.943024882080913521e+05,-3.932788469595294032e+02,4.411542380332465655e+03,6.125763840183777575e+03,-4.146390215993779882e-01,6.776397669179849981e-01,-6.003312984936836072e-01,-9.209318669675699287e-02,2.949776761770050298e-02,-7.700572514613453212e-02,2.999999999999999889e-02
6.961161804420690984e+06,2.163568874196163088e+05,3.004280778166106320e+05,-4.014645229721710962e+02,4.411290565738006080e+03,6.125414176369133202e+03,-4.457849876793608113e-01,6.584769494904963993e-01,-5.952129150906341204e-01,-1.157818305334854525e-01,2.795185643220625057e-02,-7.758024053647399887e-02,2.999999999999999889e-02
6.960756247256007977e+06,2.207680499167459784e+05,3.065533141599267256e+05,-4.096497269136025920e+02,4.411033564026984095e+03,6.125057309846608405e+03,-4.757286104367045576e-01,6.383601871663514560e-01,-5.887346006104023921e-01,-1.398932643636997541e-01,2.639476487685675499e-02,-7.812372486507052072e-02,2.999999999999999889e-02
6.960342505127429031e+06,2.251789528187320102e+05,3.126781900355408434e+05,-4.178344491590651728e+02,4.410771375501602051e+03,6.124693241035832216e+03,-5.044134182892056062e-01,6.173494454128064524e-01,-5.808884013795740930e-01,-1.643636987070059563e-01,2.482711576751155808e-02,-7.863596074543963144e-02,2.999999999999999889e-02
6.959920578521463089e+06,2.295895909389136650e+05,3.188026982413780643e+05,-4.260186800843666788e+02,4.410504000470159554e+03,6.124321970364903791e+03,-5.317862776466749652e-01,5.955062669658368613e-01,-5.716698014329343325e-01,-1.891276646785134408e-01,2.324953614291102796e-02,-7.911674329005949358e-02,2.999999999999999889e-02
6.959490467934241518e+06,2.339999590909415856e+05,3.249268315757958335e+05,-4.342024100658926500e+02,4.410231439247056187e+03,6.123943498270389682e+03,-5.577975110901538525e-01,5.728936027050102187e-01,-5.610777597062798216e-01,-2.141181883088028315e-01,2.166265701386921663e-02,-7.956588019232313513e-02,2.999999999999999889e-02
6.959052173871519975e+06,2.384100520887838793e+05,3.310505828375924029e+05,-4.423856294806175811e+02,4.409953692152788790e+03,6.123557825197324746e+03,-5.824010064017314248e-01,5.495756395870634581e-01,-5.491147381710638209e-01,-2.392669695815727027e-01,2.006711311087795019e-02,-7.998319180345857260e-02,2.999999999999999889e-02
6.958605696848676540e+06,2.428198647467321425e+05,3.371739448260152130e+05,-4.505683287061164606e+02,4.409670759513953271e+03,6.123164951599212145e+03,-6.055543161782170891e-01,5.256176260999319005e-01,-5.357867208109505786e-01,-2.645045657123967775e-01,1.846354263022309539e-02,-8.036851120438590068e-02,2.999999999999999889e-02
6.958151037390711717e+06,2.472293918794076599e+05,3.432969103407695657e+05,-4.587504981205758554e+02,4.409382641663241884e+03,6.122764877938020618e+03,-6.272187477868735872e-01,5.010856957047643556e-01,-5.211032233645278566e-01,-2.897605781800468017e-01,1.685258697871455658e-02,-8.072168427248271882e-02,2.999999999999999889e-02
6.957688196032246575e+06,2.516386283017674286e+05,3.494194721820268314e+05,-4.669321281028053932e+02,4.409089338939444133e+03,6.122357604684186299e+03,-6.473594434469851500e-01,4.760466887379977141e-01,-5.050772937828263975e-01,-3.149638430111587617e-01,1.523489051713210196e-02,-8.104256974323111040e-02,2.999999999999999889e-02
6.957217173317523673e+06,2.560475688291102997e+05,3.555416231504331226e+05,-4.751132090322489034e+02,4.408790851687447685e+03,6.121943132316610900e+03,-6.659454502471592319e-01,4.505679732488489520e-01,-4.877255033748573720e-01,-3.400426238096704856e-01,1.361110030248964715e-02,-8.133103926672154149e-02,2.999999999999999889e-02
6.956737969800406136e+06,2.604562082770830602e+05,3.616633560471176752e+05,-4.832937312889959571e+02,4.408487180258234730e+03,6.121521461322660798e+03,-6.829497799348632769e-01,4.247172652496008505e-01,-4.690679286390359026e-01,-3.649248070144627820e-01,1.198186582922107675e-02,-8.158697745899118337e-02,2.999999999999999889e-02
6.956250586044376716e+06,2.648645414616865455e+05,3.677846636737013469e+05,-4.914736852537929508e+02,4.408178325008884713e+03,6.121092592198167949e+03,-6.983494583417154677e-01,3.985624488568075829e-01,-4.491281238030486178e-01,-3.895380988620158469e-01,1.034783876939112529e-02,-8.181028194817588362e-02,2.999999999999999889e-02
6.955755022622535937e+06,2.692725631992816925e+05,3.739055388323049992e+05,-4.996530613080545891e+02,4.407864286302572509e+03,6.120656525447427157e+03,-7.121255643354038600e-01,3.721713968010265661e-01,-4.279330841193782486e-01,-4.138102235256662098e-01,8.709672712035251840e-03,-8.200086341545759216e-02,2.999999999999999889e-02
6.955251280117603950e+06,2.736802683065956226e+05,3.800259743255581125e+05,-5.078318498338750828e+02,4.407545064508566611e+03,6.120213261583197891e+03,-7.242632582167338740e-01,3.456117917808932960e-01,-4.055131999882526372e-01,-4.376691218992313503e-01,7.068022901732732080e-03,-8.215864563079068594e-02,2.999999999999999889e-02
6.954739359121916816e+06,2.780876516007278697e+05,3.861459629566070507e+05,-5.160100412140395747e+02,4.407220660002231853e+03,6.119762801126702470e+03,-7.347517995081218611e-01,3.189509491343053282e-01,-3.819022020041760723e-01,-4.610431504903701461e-01,5.423545976517565696e-03,-8.228356548339295362e-02,2.999999999999999889e-02
6.954219260237429291e+06,2.824947078991563176e+05,3.922654975291237351e+05,-5.241876258320352235e+02,4.406891073165026683e+03,6.119305144607624243e+03,-7.435845541077927834e-01,2.922556412951765048e-01,-3.571370970463613737e-01,-4.838612798880753685e-01,3.776899705232020579e-03,-8.237557300698909735e-02,2.999999999999999889e-02
6.953690984075712040e+06,2.869014320197433117e+05,3.983845708473139093e+05,-5.323645940720628005e+02,4.406556304384504074e+03,6.118840292564109404e+03,-7.507589908119278732e-01,2.655919244986761907e-01,-3.312580955572465014e-01,-5.060532922691503011e-01,2.128742724427866526e-03,-8.243463139979655130e-02,2.999999999999999889e-02
6.953154531257949769e+06,2.913078187807418872e+05,4.045031757159257540e+05,-5.405409363190478871e+02,4.406216354054308795e+03,6.118368245542765180e+03,-7.562766672349652275e-01,2.390249681910957547e-01,-3.043085301767894935e-01,-5.275499774104085438e-01,4.797342749205345779e-04,-8.246071703924572061e-02,2.999999999999999889e-02
6.952609902414943092e+06,2.957138630008017644e+05,4.106213049402582692e+05,-5.487166429586519598e+02,4.405871222574179228e+03,6.117889004098658006e+03,-7.601432051861184425e-01,2.126188875925054123e-01,-2.763347659233228448e-01,-5.482833266766464764e-01,-1.169466061898416596e-03,-8.245381949142870093e-02,2.999999999999999889e-02
6.952057098187105730e+06,3.001195594989754027e+05,4.167389513261697721e+05,-5.568917043772840998e+02,4.405520910349945552e+03,6.117402568795315347e+03,-7.623682555878595890e-01,1.864365798511996575e-01,-2.473861021343573274e-01,-5.681867244591646271e-01,-2.818198627885063010e-03,-8.241394151527266232e-02,2.999999999999999889e-02
6.951496119224466383e+06,3.045249030947241117e+05,4.228561076800862793e+05,-5.650661109621119067e+02,4.405165417793530651e+03,6.116908940204723876e+03,-7.629654530495504350e-01,1.605395642186052685e-01,-2.175146664027896581e-01,-5.871951365457467320e-01,-4.465803951997577084e-03,-8.234109906143635693e-02,2.999999999999999889e-02
6.950926966186664067e+06,3.089298886079242220e+05,4.289727668090100633e+05,-5.732398531010732086e+02,4.404804745322949202e+03,6.116408118907326752e+03,-7.619523602365211312e-01,1.349878266618687039e-01,-1.867753007654346376e-01,-6.052452949105249225e-01,-6.111623014075849049e-03,-8.223532126593004199e-02,2.999999999999999889e-02
6.950349639742949978e+06,3.133345108588731382e+05,4.350889215205280925e+05,-5.814129211828868620e+02,4.404438893362305862e+03,6.115900105492027251e+03,-7.593504022016182020e-01,1.098396693187832784e-01,-1.552254404216095451e-01,-6.222758784210518090e-01,-7.754997508440766504e-03,-8.209665043846149646e-02,2.999999999999999889e-02
6.949764140572187491e+06,3.177387646682953928e+05,4.412045646228204132e+05,-5.895853055970645755e+02,4.404067862341795262e+03,6.115384900556184220e+03,-7.551847908725064507e-01,8.515156518609233449e-02,-1.229249852795936820e-01,-6.382276889701344880e-01,-9.395270107207706958e-03,-8.192514204551266943e-02,2.999999999999999889e-02
6.949170469362848438e+06,3.221426448573486996e+05,4.473196889246686478e+05,-5.977569967339217101e+02,4.403691652697702921e+03,6.114862504705612992e+03,-7.494844399137365887e-01,6.097801841755148833e-02,-8.993616464811365896e-02,-6.530438225515456940e-01,-1.103178472320892611e-02,-8.172086468815382976e-02,2.999999999999999889e-02
6.948568626813014969e+06,3.265461462476301822e+05,4.534342872354645515e+05,-6.059279849845891022e+02,4.403310264872404332e+03,6.114332918554584467e+03,-7.422818702077198516e-01,3.737143059248974886e-02,-5.632339540851465098e-02,-6.666698348115721595e-01,-1.266388677241967430e-02,-8.148390007460408480e-02,2.999999999999999889e-02
6.947958613630377688e+06,3.309492636611823691e+05,4.595483523652183358e+05,-6.140982607410239780e+02,4.402923699314362239e+03,6.113796142725824211e+03,-7.336131062232141842e-01,1.438197329901837879e-02,-2.215313402091993733e-02,-6.790539006224640683e-01,-1.429092343578308374e-02,-8.121434298754913461e-02,2.999999999999999889e-02
6.947340430532233790e+06,3.353519919204993057e+05,4.656618771245671087e+05,-6.222678143960213220e+02,4.402531956478129359e+03,6.113252177850513363e+03,-7.235175635636580393e-01,-7.942532641457441395e-03,1.250627726559196129e-02,-6.901469672391734589e-01,-1.591224392032908330e-02,-8.091230124622950104e-02,2.999999999999999889e-02
6.946714078245487995e+06,3.397543258485326078e+05,4.717748543247834896e+05,-6.304366363432252456e+02,4.402135036824344752e+03,6.112701024568284993e+03,-7.120379280106268194e-01,-2.955673100011858845e-02,4.758476961299618752e-02,-6.999029006172711176e-01,-1.752719971948290406e-02,-8.057789566331424735e-02,2.999999999999999889e-02
6.946079557506651618e+06,3.441562602686975733e+05,4.778872767777838744e+05,-6.386047169771402423e+02,4.401732940819735632e+03,6.112142683527225017e+03,-6.992200263997723209e-01,-5.041783672785385417e-02,8.301071180395422355e-02,-7.082786244875698412e-01,-1.913514487245907350e-02,-8.021125999657752192e-02,2.999999999999999889e-02
6.945436869061839767e+06,3.485577900048792362e+05,4.839991372961369925e+05,-6.467720466931425563e+02,4.401325668937115552e+03,6.111577155383871286e+03,-6.851126896877779426e-01,-7.048573503438458621e-02,1.187110790467847121e-01,-7.152342518017109629e-01,-2.073543622263710265e-02,-7.981254089539725760e-02,2.999999999999999889e-02
6.944786013666772284e+06,3.529589098814385943e+05,4.901104286930722883e+05,-6.549386158874914372e+02,4.400913221655385314e+03,6.111004440803213583e+03,-6.697676085890699182e-01,-8.972307271076446211e-02,1.546116259488409250e-01,-7.207332081827391157e-01,-2.232743367481556870e-02,-7.938189784209734312e-02,2.999999999999999889e-02
6.944126992086772807e+06,3.573596147232184885e+05,4.962211437824885361e+05,-6.631044149573402819e+02,4.400495599459529330e+03,6.110424540458690899e+03,-6.532391821802077114e-01,-1.080953414678845481e-01,1.906370632198304271e-01,-7.247423470354482644e-01,-2.391050045124165288e-02,-7.891950308815683102e-02,2.999999999999999889e-02
6.943459805096766911e+06,3.617598993555498309e+05,5.023312753789621056e+05,-6.712694343007481166e+02,4.400072802840619261e+03,6.109837455032192338e+03,-6.355843598879926670e-01,-1.255709530854595690e-01,2.267112376562228915e-01,-7.272320559929731365e-01,-2.548400334631376052e-02,-7.842554158531166164e-02,2.999999999999999889e-02
6.942784453481281176e+06,3.661597586042576004e+05,5.084408162977554603e+05,-6.794336643166908516e+02,4.399644832295809465e+03,6.109243185214056211e+03,-6.168624772943277490e-01,-1.421213061883478956e-01,2.627573149486739368e-01,-7.281763543986689013e-01,-2.704731297985530497e-02,-7.790021091157639521e-02,2.999999999999999889e-02
6.942100938034443185e+06,3.705591872956670704e+05,5.145497593548256555e+05,-6.875970954050724231e+02,4.399211688328338823e+03,6.108641731703067308e+03,-5.971350862066949761e-01,-1.577208444899035056e-01,2.986979648463710668e-01,-7.275529815457061344e-01,-2.859980404885839947e-02,-7.734372119221569197e-02,2.999999999999999889e-02
6.941409259559979662e+06,3.749581802566096885e+05,5.206580973668327788e+05,-6.957597179667365026e+02,4.398773371447529826e+03,6.108033095206458711e+03,-5.764657794577440209e-01,-1.723471063653133628e-01,3.344555482054051843e-01,-7.253434754209505675e-01,-3.014085557759671116e-02,-7.675629501569695978e-02,2.999999999999999889e-02
6.940709418871217407e+06,3.793567323144293041e+05,5.267658231511483900e+05,-7.039215224034771836e+02,4.398329882168786753e+03,6.107417276439909983e+03,-5.549200109108691770e-01,-1.859807656414748100e-01,3.699523054427042434e-01,-7.215332417245294838e-01,-3.166985116600748440e-02,-7.613816734465796154e-02,2.999999999999999889e-02
6.940001416791079566e+06,3.837548382969882805e+05,5.328729295258638449e+05,-7.120824991180506913e+02,4.397881221013597496e+03,6.106794276127545345e+03,-5.325649111607616559e-01,-1.986056635138519488e-01,4.051105459127520847e-01,-7.161116129619456983e-01,-3.318617923624332666e-02,-7.548958542192488186e-02,2.999999999999999889e-02
